location_id,date,avg_temp,max_temp,min_temp,prcp
ST387,20200917,24,30,18,0
ST387,20200918,24.2,30.4,17.9,0
ST387,20200919,25.3,31,19.6,0
ST387,20200920,22.8,30.6,15,0
ST387,20200921,15.5,17,14,3.05
ST387,20200922,15.3,17,13.5,1.02
ST387,20200923,17.3,21,13.5,1.02
ST387,20200924,20.5,25,15.9,0
ST387,20200925,21,28,14,0
ST387,20200926,24.4,32,16.8,0
ST387,20200927,27.1,34.1,20,0
ST387,20200928,25,30,20,0
ST387,20200929,24.4,29.7,19,3.05
ST387,20200930,27.4,36,18.8,0
ST387,20201001,27.8,36,19.5,0
ST387,20201002,30.4,36.2,24.5,0
ST387,20201003,28.2,36.3,20,0
ST387,20201004,21.4,24.7,18,0
ST387,20201005,26.4,35,17.8,0
ST387,20201006,27.5,35,20,0
ST387,20201007,27.5,37,18,0
ST387,20201008,23.5,28,19,7.11
ST387,20201009,23.1,28.2,18,0
ST387,20201010,18.5,22,15,2.03
ST387,20201011,17.5,22,13,0
ST387,20201012,19.9,25.1,14.7,0
ST387,20201013,24.2,31.4,17,0
ST387,20201014,24,31,17,0
ST387,20201015,23.5,31,16,7.11
ST387,20201016,17.8,20.5,15,0
ST387,20201017,16,18,14,0
ST387,20201018,19.5,24,15,0
ST387,20201019,22.3,27,17.5,0
ST387,20201020,22.1,27.2,17,8.89
ST387,20201021,22.5,27,18,2.03
ST650,20191023,18.8,29.5,8,0
ST650,20191024,19.1,27.6,10.6,0
ST650,20191025,18.4,29,7.7,0
ST650,20191026,18.1,25,11.2,0
ST650,20191027,17.5,25.2,9.8,0
ST650,20191028,15.7,22,9.4,0
ST650,20191029,13.8,22.2,5.3,0
ST650,20191030,16.4,27,5.8,0
ST650,20191031,19.2,27.4,11,0
ST650,20191101,15.5,23,8,0
ST650,20191102,18.5,29,8,0
ST650,20191103,19,26,12,0
ST650,20191104,14.6,21.1,8,0
ST650,20191105,18.3,28,8.6,0
ST650,20191106,20.3,31,9.6,0
ST650,20191107,22.1,33,11.1,0
ST650,20191108,24.4,34.1,14.7,0
ST650,20191109,22.5,34,11,0
ST650,20191110,24.1,35.2,13,0
ST650,20191111,23.1,33.4,12.8,0
ST650,20191112,19.7,28.1,11.3,0
ST650,20191113,20.4,30,10.8,0
ST650,20191114,23.5,32.3,14.7,0
ST650,20191115,23.3,33,13.5,0
ST650,20191116,25.4,33.8,16.9,0
ST650,20191117,22.1,32.3,11.8,0
ST650,20191118,23.3,34,12.6,0
ST650,20191119,24.2,34.6,13.7,0
ST650,20191120,23.5,34,13,0
ST650,20191121,24.6,34.7,14.4,0
ST650,20191122,20.8,29.5,12,0
ST650,20191123,21.5,30,13,0
ST650,20191124,19.1,25.2,13,0
ST650,20191125,19.1,24.6,13.5,0
ST650,20191126,16.5,25,8,0
ST650,20191127,19.6,31,8.1,0
ST650,20191128,21.1,31,11.2,0
ST650,20191129,20.8,31.2,10.4,0
ST650,20191130,22.2,32.4,12,0
ST650,20191201,23.5,33.2,13.8,0
ST650,20191202,21.2,30,12.4,0
ST650,20191203,22.1,30.1,14,0
ST650,20191204,20.7,30,11.4,0
ST650,20191205,21.8,32,11.5,0
ST650,20191206,23,33.2,12.8,0
ST650,20191207,19.3,29.6,9,0
ST650,20191208,20.2,30,10.3,0
ST650,20191209,21,30.5,11.5,0
ST650,20191210,20.7,29.8,11.5,0
ST650,20191211,20.8,30.1,11.4,0
ST650,20191212,23.6,34,13.1,0
ST650,20191213,23.7,34.5,12.8,0
ST650,20191214,23.3,32.1,14.5,0
ST650,20191215,20.4,28,12.7,0
ST650,20191216,21.3,30,12.5,0
ST650,20191217,22.9,32.3,13.4,0
ST650,20191218,23.9,33.6,14.1,0
ST650,20191219,25.3,33.1,17.4,0
ST650,20191220,22,30,14,0
ST650,20191221,25,33,17,0
ST650,20191222,23.9,34,13.7,0
ST650,20191223,25.9,36,15.7,0
ST650,20191224,26.6,37.1,16,0
ST650,20191225,23,30.7,15.2,0
ST650,20191226,22.7,31,14.3,0
ST650,20191227,24,33,15,0
ST650,20191228,23.7,34,13.4,0
ST650,20191229,26.1,35.5,16.6,0
ST650,20191230,24.4,34.7,14,0
ST650,20191231,24.9,35.1,14.6,0
ST650,20200101,24.1,33.8,14.3,0
ST650,20200102,21.7,30.6,12.8,0
ST650,20200103,22.1,31.2,13,0
ST650,20200104,23.3,31.3,15.3,0
ST650,20200105,23,31.9,14,0
ST650,20200106,19.7,27,12.4,0
ST650,20200107,21.3,29,13.6,0
ST650,20200108,21.3,29.5,13,0
ST650,20200109,20.4,29,11.7,0
ST650,20200110,22.6,32,13.1,0
ST650,20200111,23.5,33,13.9,0
ST650,20200112,23.8,33.5,14,0
ST650,20200113,23.5,33.2,13.7,0
ST650,20200114,24.1,33.1,15.1,0
ST650,20200115,25.5,33,18,0
ST650,20200116,25,34.4,15.6,0
ST650,20200117,25.1,34.3,15.8,0
ST650,20200118,26.2,34.3,18,0
ST650,20200119,26.6,35.3,17.9,0
ST650,20200120,24,33,15,0
ST650,20200121,25,33.1,16.9,0
ST650,20200122,23.6,32.2,14.9,0
ST650,20200123,23.4,31.2,15.6,0
ST650,20200124,25,33,17,0
ST650,20200125,24.7,33.1,16.3,0
ST650,20200126,26,34.6,17.3,0
ST650,20200127,26.1,34.5,17.6,0
ST650,20200128,25.3,34.4,16.1,0
ST650,20200129,24.1,33.2,15,0
ST650,20200130,23.1,31.7,14.4,0
ST650,20200131,23.9,32.8,14.9,0
ST650,20200201,24,32.9,15,0
ST650,20200202,24.2,33,15.4,0
ST650,20200203,23.6,32.9,14.2,0
ST650,20200204,22.7,32,13.4,0
ST650,20200205,21.6,29.5,13.6,0
ST650,20200206,19.6,28.2,11,0
ST650,20200207,22.9,33,12.7,0
ST650,20200208,23.4,33.3,13.5,0
ST650,20200209,23.3,34.1,12.4,0
ST650,20200210,24,33.4,14.6,0
ST650,20200211,23.4,32.3,14.4,0
ST650,20200212,23.4,31.8,15,0
ST650,20200213,22.8,30.1,15.4,0
ST650,20200214,22.6,32,13.1,0
ST650,20200215,23.4,33,13.7,0
ST650,20200216,23.6,33.3,13.9,0
ST650,20200217,21.3,31.6,11,0
ST650,20200218,24.4,35,13.7,0
ST650,20200219,24.7,35.3,14,0
ST650,20200220,24.6,34.5,14.6,0
ST650,20200221,23.3,33.5,13,0
ST650,20200222,20.5,28.2,12.7,0
ST650,20200223,20.4,28.2,12.5,0
ST650,20200224,19.6,28.3,10.9,0
ST650,20200225,21,31,10.9,0
ST650,20200226,23.4,34,12.8,0
ST650,20200227,25,34.5,15.5,0
ST650,20200228,23.3,33,13.5,0
ST650,20200229,24.2,33.3,15,0
ST650,20200301,22.9,33.2,12.5,0
ST650,20200302,22,30,14,0
ST650,20200303,22.4,32,12.7,0
ST650,20200304,22.5,32.5,12.4,0
ST650,20200305,24.9,35,14.8,0
ST650,20200306,25.6,35.5,15.6,0
ST650,20200307,22.4,32,12.7,0
ST650,20200308,24.1,32.2,15.9,0
ST650,20200309,23.5,33,14,0
ST650,20200310,24,34.4,13.6,0
ST650,20200311,25,33.4,16.5,0
ST650,20200312,23.8,33.2,14.4,0
ST650,20200313,22,29.9,14,0
ST650,20200314,23,30,16,0
ST650,20200315,22.3,31,13.6,0
ST650,20200316,22.5,31.8,13.1,0
ST650,20200317,18.5,27,9.9,0
ST650,20200318,19.8,29,10.6,0
ST650,20200319,20.1,29.1,11,0
ST650,20200320,20.1,29.8,10.4,0
ST650,20200321,18.8,28.5,9,0
ST650,20200322,17.9,26.1,9.7,0
ST650,20200323,20,30,9.9,0
ST650,20200324,20.6,31.2,9.9,0
ST650,20200325,20.7,30,11.3,0
ST650,20200326,20.3,29.4,11.1,0
ST650,20200327,19.8,27.7,11.8,0
ST650,20200328,17.8,23,12.6,0
ST650,20200329,18.7,27,10.4,0
ST650,20200330,21.3,30,12.5,0
ST650,20200331,21.2,31.2,11.1,0
ST650,20200401,20.3,30,10.5,0
ST650,20200402,20.9,33,8.8,0
ST650,20200403,21.9,34.5,9.3,0
ST650,20200404,18.7,28.2,9.2,0
ST650,20200405,18.4,26.5,10.2,0
ST650,20200406,19.5,30,8.9,0
ST650,20200407,20.7,31,10.3,0
ST650,20200408,20.9,32.3,9.4,0
ST650,20200409,18.3,25.5,11,0
ST650,20200410,16.8,22.9,10.6,0
ST650,20200411,15.6,22.2,9,0
ST650,20200412,17,21,12.9,0
ST650,20200413,17.3,24,10.6,9.4
ST650,20200414,16.8,27,6.5,0
ST650,20200415,18.4,27.9,8.8,0
ST650,20200416,16.6,26,7.1,0
ST650,20200417,18.3,29,7.5,0
ST650,20200418,19.5,29.9,9,0
ST650,20200419,19.7,29.1,10.3,0
ST650,20200420,22,31,13,0
ST650,20200421,20.3,30.6,10,0
ST650,20200422,21,30.6,11.4,0
ST650,20200423,19.9,27.8,12,0
ST650,20200424,14.3,19,9.6,0
ST650,20200425,14.1,22,6.1,0
ST650,20200426,15.4,22.7,8,0
ST650,20200427,15.5,21.8,9.1,0
ST650,20200428,15.5,23,8,0
ST650,20200429,14.9,26,3.7,0
ST650,20200430,15.4,26.6,4.1,0
ST650,20200501,14.3,25,3.6,0
ST650,20200502,15.9,25.8,5.9,0
ST650,20200503,16.6,23.6,9.5,0
ST650,20200504,18.1,24,12.1,0
ST650,20200505,16.2,26,6.3,0
ST650,20200506,17.2,29,5.3,0
ST650,20200507,17.4,29,5.8,0
ST650,20200508,17.6,29.3,5.8,0
ST650,20200509,15.5,26.1,4.8,0
ST650,20200510,14.8,25.2,4.3,0
ST650,20200511,12.3,20,4.5,0
ST650,20200512,13.5,20.4,6.5,0
ST650,20200513,12.3,22,2.5,0
ST650,20200514,12.9,23,2.7,0
ST650,20200515,14.9,26.1,3.6,0
ST650,20200516,16.7,27,6.3,0
ST650,20200517,16.8,28,5.5,0
ST650,20200518,16.2,28.4,3.9,0
ST650,20200519,14.2,21.4,7,0
ST650,20200520,12.1,14.2,10,0
ST650,20200521,11.4,15,7.7,4.06
ST650,20200522,10.1,19,1.1,0
ST650,20200523,11.6,23,0.1,0
ST650,20200524,14.4,26,2.7,0
ST650,20200525,16.8,29,4.6,0
ST650,20200526,17.8,29.7,5.9,0
ST650,20200527,15.4,21.7,9,0
ST650,20200528,12.9,15,10.8,0
ST650,20200529,11.8,15,8.6,0
ST650,20200530,12.3,18,6.5,0
ST650,20200531,13.5,20,7,0
ST650,20200601,13.3,20.4,6.2,0
ST650,20200602,13.6,20.3,6.8,0
ST650,20200603,10.7,13.6,7.7,1.02
ST650,20200604,7.9,15,0.8,1.02
ST650,20200605,8.9,18,-0.3,0
ST650,20200606,8.8,17.6,0,0
ST650,20200607,8.9,17.2,0.6,0
ST650,20200608,7.1,15.3,-1.2,0
ST650,20200609,7.8,17,-1.4,0
ST650,20200610,8.3,17.6,-1,0
ST650,20200611,7,15.9,-2,0
ST650,20200612,10.3,13,7.5,10.41
ST650,20200613,8.6,17.1,0,4.06
ST650,20200614,11.7,23,0.3,0
ST650,20200615,13.9,23.1,4.7,0
ST650,20200616,9.5,14,4.9,0
ST650,20200617,11.1,13.6,8.6,2.29
ST650,20200618,9.2,12.3,6,1.02
ST650,20200619,10.2,13,7.3,0
ST650,20200620,10.7,13.3,8,0
ST650,20200621,9.3,15,3.5,0
ST650,20200622,10.7,14.8,6.5,0
ST650,20200623,10.5,13,7.9,18.03
ST650,20200624,8.5,12.9,4,15.75
ST650,20200625,6.3,12.9,-0.3,0
ST650,20200626,9.8,14,5.5,0
ST650,20200627,8.3,14.2,2.3,0
ST650,20200628,10.2,15,5.3,0
ST650,20200629,11,15,7,3.56
ST650,20200630,6.9,13,0.7,28.45
ST650,20200701,10.9,14,7.7,2.54
ST650,20200702,9.7,17,2.4,2.54
ST650,20200703,10.2,17,3.3,0
ST650,20200704,11.6,17.4,5.8,0
ST650,20200705,7,12,2,34.29
ST650,20200706,9.5,12.9,6,0
ST650,20200707,8.8,13,4.6,0
ST650,20200708,10.5,14,7,0.76
ST650,20200709,11,16,6,0
ST650,20200710,11.4,16.4,6.4,0
ST650,20200711,9.5,16,3,0
ST650,20200712,11.5,18,5,0
ST650,20200713,12.3,21.2,3.4,0
ST650,20200714,12.2,22,2.4,0
ST650,20200715,12.6,22.5,2.7,0
ST650,20200716,12.4,21.7,3,0
ST650,20200717,9.8,14,5.5,0
ST650,20200718,10.4,14,6.7,0
ST650,20200719,12,17,6.9,0
ST650,20200720,10.5,17,4,0
ST650,20200721,12.7,17.3,8,1.27
ST650,20200722,7,12,2,11.18
ST650,20200723,6.3,13,-0.5,0
ST650,20200724,7,14,-0.1,0
ST650,20200725,6.8,14,-0.4,0
ST650,20200726,9.3,13.2,5.3,0
ST650,20200727,10.1,14.2,6,0
ST650,20200728,8.7,18,-0.7,0
ST650,20200729,11.2,22,0.4,0
ST650,20200730,12.8,23.3,2.3,0
ST650,20200731,10.2,18,2.3,0
ST650,20200801,13.1,18.2,8,0
ST650,20200802,10,20,-0.1,0
ST650,20200803,12.1,21.2,3,0
ST650,20200804,12.8,22,3.5,0
ST650,20200805,14.4,22.8,6,0
ST650,20200806,13,18,8,0
ST650,20200807,12.1,20,4.2,0
ST650,20200808,13.6,23,4.1,0
ST650,20200809,15.8,23.3,8.3,0
ST650,20200810,8.9,16.3,1.4,0
ST650,20200811,8.1,16.8,-0.7,0
ST650,20200812,7,15.9,-1.9,0
ST650,20200813,9.7,16.2,3.2,0
ST650,20200814,8.9,15.5,2.2,0
ST650,20200815,7.1,15.3,-1.2,0
ST650,20200816,7.7,17,-1.7,0
ST650,20200817,8.2,17.5,-1.2,0
ST650,20200818,8.9,17.7,0,0
ST650,20200819,11.3,16,6.6,0
ST650,20200820,11.1,23,-0.8,0
ST650,20200821,12.3,24,0.6,0
ST650,20200822,12.8,24.6,1,0
ST650,20200823,15.2,23.4,7,0.25
ST650,20200824,12.1,17,7.1,0
ST650,20200825,10.5,17.7,3.3,0
ST650,20200826,10.5,15.6,5.4,2.29
ST650,20200827,7.9,15.3,0.4,0
ST650,20200828,10.4,15.1,5.7,0
ST650,20200829,10.5,16,5,0
ST650,20200830,8.7,17.2,0.2,0
ST650,20200831,8.8,17.6,0,0
ST650,20200901,11.6,17,6.1,0
ST650,20200902,10.1,17,3.2,0
ST650,20200903,11.8,19,4.6,0
ST650,20200904,12.5,19,6,0
ST650,20200905,13,19.8,6.1,0
ST650,20200906,11.4,22,0.8,0
ST650,20200907,12.7,22.2,3.2,0
ST650,20200908,15.1,21.6,8.6,0
ST650,20200909,14.2,22,6.4,0
ST650,20200910,13.8,22.4,5.1,0
ST650,20200911,12.8,21.2,4.3,0
ST650,20200912,11.6,21.3,1.9,0
ST650,20200913,11.5,22,1,0
ST650,20200914,15,28,2,0
ST650,20200915,11.1,17,5.1,0
ST650,20200916,15.2,22,8.4,0
ST650,20200917,15.6,26,5.1,0
ST650,20200918,16.3,26.7,5.8,0
ST650,20200919,16.5,27.2,5.8,0
ST650,20200920,16.5,27.9,5,0
ST650,20200921,16.8,26.4,7.2,0
ST650,20200922,17.5,27,8,0
ST650,20200923,17.6,28,7.1,0
ST650,20200924,18.4,28.1,8.7,0
ST650,20200925,17.5,26,8.9,0
ST650,20200926,13.9,19,8.8,0
ST650,20200927,13.8,24,3.5,0
ST650,20200928,13.8,24,3.6,0
ST650,20200929,16,24.9,7,0
ST650,20200930,12.1,18,6.2,0
ST650,20201001,13.5,19,8,0
ST650,20201002,10.6,19.4,1.8,0
ST650,20201003,10.5,19,1.9,0
ST650,20201004,10.2,19,1.4,0
ST650,20201005,12.6,23,2.2,0
ST650,20201006,15.4,23.1,7.6,0
ST650,20201007,14.5,24,5,0
ST650,20201008,14.4,24.7,4.1,0
ST650,20201009,17.5,29,6,0
ST650,20201010,18.6,28.8,8.4,0
ST650,20201011,18.8,31.1,6.4,0
ST650,20201012,20.2,31.8,8.6,0
ST650,20201013,19.8,30.6,9,0
ST650,20201014,16.7,26,7.4,0
ST650,20201015,19.5,30,8.9,0
ST650,20201016,17.4,25.6,9.2,0
ST650,20201017,17.8,27.5,8,0
ST650,20201018,16.6,26.2,7,0
ST650,20201019,16.6,25.8,7.3,0
ST650,20201020,18.3,28.4,8.2,0
ST650,20201021,17.1,25.2,9,0
ST2090,20191023,17.5,20,14.9,0
ST2090,20191024,18.1,20.5,15.6,0
ST2090,20191025,18,20,15.9,0
ST2090,20191026,18.3,20.8,15.8,0
ST2090,20191027,18.7,20.9,16.4,0
ST2090,20191028,18.3,21.4,15.2,0
ST2090,20191029,17,19.1,14.8,0
ST2090,20191030,18.4,20.1,16.7,0
ST2090,20191031,19.1,22.2,15.9,0
ST2090,20191101,19.3,22.4,16.2,0
ST2090,20191102,19.7,23.1,16.2,0
ST2090,20191103,19,22,15.9,0
ST2090,20191104,17.3,19.3,15.2,0
ST2090,20191105,17.8,20.3,15.3,0
ST2090,20191106,18.7,21,16.3,0
ST2090,20191107,19.1,21.5,16.6,0
ST2090,20191108,20,22.7,17.2,0
ST2090,20191109,19.5,22.4,16.6,0
ST2090,20191110,19.8,22,17.5,0
ST2090,20191111,19.8,22.6,16.9,0
ST2090,20191112,20.1,22.4,17.8,0
ST2090,20191113,20,22,18,0
ST2090,20191114,20,22.1,17.8,0
ST2090,20191115,20.9,23.4,18.4,0
ST2090,20191116,20.2,22,18.3,0
ST2090,20191117,20.1,22,18.2,0
ST2090,20191118,19.7,21.3,18.1,0
ST2090,20191119,19.9,21.9,17.8,0
ST2090,20191120,20,21.7,18.2,0
ST2090,20191121,21.2,23.7,18.6,0
ST2090,20191122,22.1,24.6,19.5,0
ST2090,20191123,21.5,24.3,18.7,0
ST2090,20191124,21.6,23.6,19.5,0
ST2090,20191125,21.9,24.2,19.6,0
ST2090,20191126,21.6,24.7,18.4,0
ST2090,20191127,21.2,24.4,17.9,0
ST2090,20191128,23.2,28.1,18.2,0
ST2090,20191129,21.8,25.4,18.1,0
ST2090,20191130,20.7,23.4,18,0
ST2090,20191201,21.1,23.7,18.4,0
ST2090,20191202,21.4,23.9,18.9,0
ST2090,20191203,21.5,23.8,19.1,0
ST2090,20191204,20.5,21.6,19.4,0
ST2090,20191205,21.8,24.7,18.8,0
ST2090,20191206,20.9,23,18.8,0
ST2090,20191207,21.7,23.9,19.4,0
ST2090,20191208,22,24.2,19.7,0
ST2090,20191209,21.9,24.7,19.1,0
ST2090,20191210,22.1,25.2,19,0
ST2090,20191211,22.5,25.4,19.5,0
ST2090,20191212,20.9,22.5,19.3,0
ST2090,20191213,21.6,24.6,18.5,0
ST2090,20191214,22.4,25.5,19.2,0
ST2090,20191215,21.7,24.6,18.8,0
ST2090,20191216,21.7,23.9,19.4,0
ST2090,20191217,22.3,24.7,19.8,0
ST2090,20191218,22.5,25.5,19.4,0
ST2090,20191219,22.2,24.7,19.7,0
ST2090,20191220,21.9,24.5,19.3,0
ST2090,20191221,22.2,24,20.4,0
ST2090,20191222,22.3,25,19.5,0
ST2090,20191223,24.3,28.8,19.8,0
ST2090,20191224,22.5,25,19.9,0
ST2090,20191225,22.1,24.4,19.7,0
ST2090,20191226,22.2,25.2,19.2,0
ST2090,20191227,22.6,25.6,19.6,0
ST2090,20191228,22.7,25.5,19.9,0
ST2090,20191229,23.4,26.7,20,0
ST2090,20191230,23.2,25.9,20.4,0
ST2090,20191231,23.4,26.6,20.1,0
ST2090,20200101,23.5,26.2,20.7,0
ST2090,20200102,23.8,27,20.5,0
ST2090,20200103,24,27.2,20.8,0
ST2090,20200104,23.6,26.1,21,0
ST2090,20200105,23.8,26.5,21,0
ST2090,20200106,23.8,27.2,20.3,0
ST2090,20200107,24.8,28.5,21,0
ST2090,20200108,25.7,29.5,21.8,0
ST2090,20200109,24,26.5,21.4,0
ST2090,20200110,23.5,26,21,0
ST2090,20200111,23,25.2,20.7,0
ST2090,20200112,22.4,25,19.8,0
ST2090,20200113,22.9,26.2,19.6,0
ST2090,20200114,22.6,25.3,19.8,0
ST2090,20200115,24,27,20.9,0
ST2090,20200116,24,27.6,20.4,0
ST2090,20200117,23.5,26,20.9,0
ST2090,20200118,23.7,26.5,20.9,0
ST2090,20200119,24.5,27,21.9,0
ST2090,20200120,24.2,27.3,21.1,0
ST2090,20200121,24,27.1,20.8,0
ST2090,20200122,24.4,27.6,21.1,0
ST2090,20200123,26.6,30.2,22.9,0
ST2090,20200124,27,30.8,23.1,0
ST2090,20200125,26.2,29.9,22.5,0
ST2090,20200126,25,29,21,0
ST2090,20200127,24.3,27.6,21,0
ST2090,20200128,25.3,27.9,22.7,0
ST2090,20200129,25.7,28.9,22.4,0
ST2090,20200130,25.2,29.3,21,0
ST2090,20200131,24,26,22,0
ST2090,20200201,24.3,26.6,22,0
ST2090,20200202,24.6,27.4,21.8,0
ST2090,20200203,24.2,27,21.3,0
ST2090,20200204,23.2,25.2,21.1,0
ST2090,20200205,23.8,26.6,21,0
ST2090,20200206,24.6,27.8,21.3,0
ST2090,20200207,24.4,28.2,20.6,0
ST2090,20200208,24.4,26.7,22.1,0
ST2090,20200209,24.9,28.2,21.6,0
ST2090,20200210,24,26.1,21.9,0
ST2090,20200211,24.2,27,21.4,0
ST2090,20200212,24.3,26.6,21.9,0
ST2090,20200213,24.5,26.8,22.1,0
ST2090,20200214,24.4,27,21.7,0
ST2090,20200215,24.8,28.3,21.2,0
ST2090,20200216,25.2,28.4,22,0
ST2090,20200217,25.5,28.4,22.6,0
ST2090,20200218,24.5,27.1,21.9,0
ST2090,20200219,25.6,28.3,22.9,0
ST2090,20200220,25.6,28.2,23,0
ST2090,20200221,26.2,29.4,23,0
ST2090,20200222,26.3,29.9,22.7,0
ST2090,20200223,26.4,29.4,23.3,0
ST2090,20200224,26.5,29.7,23.2,0
ST2090,20200225,25.4,28,22.8,0
ST2090,20200226,25.8,28.5,23,0
ST2090,20200227,25.4,28.1,22.7,0
ST2090,20200228,26.6,29.7,23.4,0
ST2090,20200229,26.5,30.2,22.7,0
ST2090,20200301,25.4,27.9,22.9,0
ST2090,20200302,25.4,28.2,22.6,0
ST2090,20200303,26.1,29.1,23,0
ST2090,20200304,25.4,28.5,22.2,0
ST2090,20200305,25.6,29.8,21.4,0
ST2090,20200306,24.8,28.5,21.1,0
ST2090,20200307,24.5,27.5,21.4,0
ST2090,20200308,25.6,28.8,22.4,0
ST2090,20200309,26,30,22,0
ST2090,20200310,25.7,29.4,22,0
ST2090,20200311,24.8,28.6,20.9,0
ST2090,20200312,26.1,29.5,22.6,0
ST2090,20200313,26.3,29.3,23.3,0
ST2090,20200314,25.4,28.5,22.3,0
ST2090,20200315,25.5,28.6,22.3,0
ST2090,20200316,24.6,27.9,21.3,0
ST2090,20200317,24.7,27.6,21.7,0
ST2090,20200318,25,27.9,22.1,0
ST2090,20200319,25.4,28.6,22.2,0
ST2090,20200320,24.7,27.4,22,0
ST2090,20200321,26,30.5,21.5,0
ST2090,20200322,26.6,31,22.1,0
ST2090,20200323,26.1,30.3,21.9,0
ST2090,20200324,21.1,29.7,12.5,0
ST2090,20200325,24.1,26.1,22,0
ST2090,20200326,23.7,26.1,21.2,0
ST2090,20200327,24.7,28,21.3,0
ST2090,20200328,24.1,27.6,20.6,0
ST2090,20200329,23.5,27.6,19.4,0
ST2090,20200330,23.3,26.4,20.1,0
ST2090,20200331,23.4,26.1,20.7,0
ST2090,20200401,23.5,26.2,20.8,1.02
ST2090,20200402,24,27,20.9,0
ST2090,20200403,22.8,25,20.6,0
ST2090,20200404,22.8,25.7,19.8,0
ST2090,20200405,23.8,26.5,21,0
ST2090,20200406,23.9,26.8,20.9,0
ST2090,20200407,22.8,26.3,19.3,0
ST2090,20200408,23.6,26.7,20.5,0
ST2090,20200409,24.1,27.8,20.3,0
ST2090,20200410,22.6,24.4,20.7,0
ST2090,20200411,23.7,26.2,21.1,0
ST2090,20200412,23.2,26.5,19.8,0
ST2090,20200413,22.7,25.8,19.5,0
ST2090,20200414,23.6,28,19.1,0
ST2090,20200415,24.5,28.3,20.7,0
ST2090,20200416,24.2,28,20.4,0
ST2090,20200417,23.9,27.9,19.8,0
ST2090,20200418,23.1,27,19.1,0
ST2090,20200419,22.8,26.2,19.3,0
ST2090,20200420,22.3,26.2,18.4,0
ST2090,20200421,21.8,25,18.6,0
ST2090,20200422,23.1,26.3,19.8,0
ST2090,20200423,22.2,24.8,19.5,0
ST2090,20200424,21.4,24.3,18.4,0
ST2090,20200425,21.6,25.3,17.9,0
ST2090,20200426,23.2,26.4,19.9,0
ST2090,20200427,22.1,25.9,18.2,0
ST2090,20200428,21.1,24.6,17.6,0
ST2090,20200429,21,24.3,17.7,0
ST2090,20200430,20.5,23.1,17.9,0
ST2090,20200501,21.3,24.4,18.1,0
ST2090,20200502,22,25,18.9,0
ST2090,20200503,21.9,25,18.8,0
ST2090,20200504,21.6,24.2,19,0
ST2090,20200505,21.7,24.9,18.4,0
ST2090,20200506,20.9,24.3,17.5,0
ST2090,20200507,21.4,24.8,18,0
ST2090,20200508,20.9,23.8,18,0
ST2090,20200509,21,24,18,0
ST2090,20200510,21.3,24,18.6,0
ST2090,20200511,21.4,24.3,18.5,0
ST2090,20200512,21.8,25.5,18,0
ST2090,20200513,21.8,25.7,17.8,0
ST2090,20200514,20.2,23.3,17.1,0
ST2090,20200515,19.6,22.2,17,0
ST2090,20200516,20.1,23,17.1,0
ST2090,20200517,18.6,20,17.1,0
ST2090,20200518,19.2,21.2,17.2,0
ST2090,20200519,18.9,21.5,16.2,0
ST2090,20200520,18.4,20.3,16.4,0
ST2090,20200521,18.8,20.9,16.7,0
ST2090,20200522,18.8,21,16.6,0
ST2090,20200523,18.4,19.7,17,0
ST2090,20200524,18.5,20.3,16.6,0
ST2090,20200525,18.4,20.1,16.6,0
ST2090,20200526,19.2,21.4,17,0
ST2090,20200527,19.6,22.3,16.8,0
ST2090,20200528,19.7,21.8,17.5,0
ST2090,20200529,20.5,22.2,18.8,0
ST2090,20200530,19.8,23.1,16.5,0
ST2090,20200531,19.7,22.2,17.1,0
ST2090,20200601,19.4,21.3,17.5,0
ST2090,20200602,19,21,17,0
ST2090,20200603,18.3,19.8,16.8,0
ST2090,20200604,18.3,19.8,16.8,0
ST2090,20200605,18.6,20.2,17,0
ST2090,20200606,18.6,20.6,16.6,0
ST2090,20200607,19.2,20.5,17.8,0
ST2090,20200608,18.3,19.6,17,0
ST2090,20200609,18.6,20.1,17,0
ST2090,20200610,18.1,19.2,17,0
ST2090,20200611,19.9,21.8,17.9,0
ST2090,20200612,19.9,22.8,17,0
ST2090,20200613,18.2,19.4,17,0
ST2090,20200614,18.3,20.1,16.4,0
ST2090,20200615,18.6,20.8,16.3,0
ST2090,20200616,19.4,21.6,17.1,0
ST2090,20200617,19.5,22,17,0
ST2090,20200618,18.1,19.7,16.4,0
ST2090,20200619,18.5,19.7,17.3,0
ST2090,20200620,18.1,20.1,16,0
ST2090,20200621,17.5,19.1,15.9,0
ST2090,20200622,17.8,19.5,16,0
ST2090,20200623,17.5,18.9,16,0
ST2090,20200624,17.5,19.9,15,0
ST2090,20200625,16.6,18.2,15,0
ST2090,20200626,16.8,18.3,15.3,0
ST2090,20200627,16.9,18.7,15,0
ST2090,20200628,17.5,19.7,15.2,0
ST2090,20200629,17.5,19.2,15.8,0
ST2090,20200630,17.1,18.2,16,0
ST2090,20200701,16.7,18.6,14.7,0
ST2090,20200702,17.1,18.5,15.7,0
ST2090,20200703,17.5,19.2,15.8,0
ST2090,20200704,16.9,20,13.7,0
ST2090,20200705,16.5,18,15,0
ST2090,20200706,16.4,18,14.8,0
ST2090,20200707,16.7,18.3,15,0
ST2090,20200708,17.3,19.2,15.3,0
ST2090,20200709,16.4,17.7,15,0
ST2090,20200710,16.6,17.7,15.4,0
